geo_lat,geo_lon,total_meters,price,price_per_meter,color
45.09284705,39.03765761579284,37.59,5262600.0,140000.0,#b71126
45.09284705,39.03765761579284,37.59,5262600.0,140000.0,#b71126
45.0732724,38.9033616,37.45,5264854.0,140583.55140186916,#b71126
45.0909067,39.0108376,44.06,5287200.0,120000.0,#b71126
45.0732724,38.9033616,37.45,5264854.0,140583.55140186916,#b71126
45.09284705,39.03765761579284,30.27,5266980.0,174000.0,#b71126
45.113593,38.9204509,202.0,5330520.0,26388.712871287127,#b71126
45.093145,39.041124,40.8,5385600.0,132000.0,#b71126
45.0909067,39.0108376,44.76,5371200.0,120000.0,#b71126
45.1000168,38.9141608,38.93,5372340.0,138000.0,#b71126
45.093145,39.041124,40.8,5385600.0,132000.0,#b71126
45.0953053,38.90566964676445,37.0,5385000.0,145540.54054054053,#b71126
45.093145,39.041124,40.8,5385600.0,132000.0,#b71126
45.0897059,39.026567527672505,43.05,5424300.0,126000.00000000001,#b71126
45.05218475,39.03887260845046,25.5,5480000.0,214901.96078431373,#b91326
45.05218475,39.03887260845046,25.5,5480000.0,214901.96078431373,#b91326
45.09284705,39.03765761579284,39.04,5465600.0,140000.0,#b71126
45.09284705,39.03765761579284,39.04,5465600.0,140000.0,#b71126
45.09284705,39.03765761579284,39.04,5465600.0,140000.0,#b71126
45.09284705,39.03765761579284,39.74,5563600.0,140000.0,#b91326
45.0896855,39.02310425254787,40.85,5514750.0,135000.0,#b91326
45.0896855,39.02310425254787,41.05,5541750.0,135000.0,#b91326
45.09284705,39.03765761579284,39.74,5563600.0,140000.0,#b91326
45.09934285,38.99961906081753,43.62,5583360.0,128000.00000000001,#b91326
45.1024708,38.9931859,43.62,5583360.0,128000.00000000001,#b91326
45.1024708,38.9931859,43.33,5546240.0,128000.0,#b91326
45.1000168,38.9141608,39.87,5581800.0,140000.0,#b91326
45.0927545,39.040469,47.9,5508500.0,115000.0,#b91326
45.1000168,38.9141608,38.93,5528060.0,142000.0,#b91326
45.1000168,38.9141608,39.87,5541930.0,139000.0,#b91326
45.09284705,39.03765761579284,39.74,5563600.0,140000.0,#b91326
45.0927545,39.040469,47.9,5508500.0,115000.0,#b91326
45.09284705,39.03765761579284,32.0,5568000.0,174000.0,#b91326
45.0927545,39.040469,47.9,5508500.0,115000.0,#b91326
45.09934285,38.99961906081753,45.39,5719140.0,126000.0,#b91326
45.09934285,38.99961906081753,44.8,5734400.0,128000.00000000001,#b91326
45.1024708,38.9931859,44.8,5734400.0,128000.00000000001,#b91326
45.09284705,39.03765761579284,32.97,5736780.0,174000.0,#b91326
45.0289445,39.05373173360427,40.3,5758870.0,142900.0,#bb1526
45.0289445,39.05373173360427,43.07,5810143.0,134900.0,#bb1526
45.0885513,39.0360251,40.3,5823350.0,144500.0,#bb1526
45.09934285,38.99961906081753,45.63,5840640.0,128000.0,#bb1526
45.0906317,39.01004101951046,49.34,5822120.0,117999.99999999999,#bb1526
45.113593,38.9204509,42.12,5812560.0,138000.0,#bb1526
45.09284705,39.03765761579284,33.58,5842920.0,174000.0,#bb1526
45.089689050000004,39.02435072788852,40.75,5888375.0,144500.0,#bb1526
45.0885513,39.0360251,40.5,5852250.0,144500.0,#bb1526
45.0897059,39.026567527672505,40.77,5891265.0,144500.0,#bb1526
45.089689050000004,39.02435072788852,40.75,5888375.0,144500.0,#bb1526
45.089689050000004,39.02435072788852,40.75,5888375.0,144500.0,#bb1526
45.0896855,39.02310425254787,43.5,5872500.0,135000.0,#bb1526
45.1024708,38.9931859,45.98,5885440.0,128000.00000000001,#bb1526
45.1000168,38.9141608,36.32,5992800.0,165000.0,#bb1526
45.0896855,39.02310425254787,40.95,5917275.0,144500.0,#bb1526
45.0885513,39.0360251,41.5,5996750.0,144500.0,#bb1526
45.0897059,39.026567527672505,41.5,5996750.0,144500.0,#bb1526
45.0897059,39.026567527672505,41.3,5967850.0,144500.0,#bb1526
45.0885513,39.0360251,41.5,5996750.0,144500.0,#bb1526
45.0885513,39.0360251,41.35,5975075.0,144500.0,#bb1526
45.07276935,39.05167390009619,36.38,5996152.0,164820.0109950522,#bb1526
45.0906317,39.01004101951046,50.0,5900000.0,118000.0,#bb1526
45.113593,38.9204509,43.71,5944560.0,136000.0,#bb1526
45.07276935,39.05167390009619,36.38,5996152.0,164820.0109950522,#bb1526
45.09284705,39.03765761579284,41.57,5986080.0,144000.0,#bb1526
45.07276935,39.05167390009619,36.38,5996152.0,164820.0109950522,#bb1526
45.113593,38.9204509,38.46,5922840.0,154000.0,#bb1526
45.07276935,39.05167390009619,41.43,6046709.0,145950.01206854937,#bd1726
45.07276935,39.05167390009619,41.43,6046709.0,145950.01206854937,#bd1726
45.07276935,39.05167390009619,41.43,6046709.0,145950.01206854937,#bd1726
45.1024708,38.9931859,45.88,6010280.0,130999.99999999999,#bb1526
45.0885513,39.0360251,41.8,6040100.0,144500.0,#bb1526
45.0897059,39.026567527672505,41.6,6011200.0,144500.0,#bb1526
